"","id","Question","Answer","statement_id","M","SD","responses"
"268",64,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"269",1,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"270",66,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"271",17,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"272",58,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"273",33,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"274",72,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"275",53,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"276",44,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"277",77,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"278",11,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"279",81,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"280",55,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"281",39,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"282",7,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"283",4,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"284",62,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"285",63,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"286",78,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"287",8,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"288",13,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"289",52,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"290",61,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"291",59,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"292",18,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"293",46,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"294",10,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"295",14,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"296",74,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"297",36,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"298",29,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"299",16,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"300",30,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"301",27,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"302",79,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"303",47,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"304",15,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"305",50,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"306",23,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"307",25,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"308",12,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"309",69,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"310",68,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"311",24,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"312",41,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"313",80,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"314",49,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"315",54,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"316",51,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"317",48,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"318",9,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"319",21,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"320",26,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,0
"321",65,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"322",22,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"323",73,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"324",2,"Wann wurde der Maler Marc Chagall in Russland geboren?","- 1887 -",4,4.42,1.43,1
"325",15,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"326",57,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"327",36,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"328",80,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"329",46,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"330",51,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"331",56,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"332",6,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"333",32,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"334",50,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"335",27,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"336",66,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"337",39,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"338",22,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"339",79,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"340",68,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"341",17,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"342",26,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"343",73,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"344",61,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"345",33,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"346",41,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"347",20,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"348",19,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"349",60,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"350",13,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"351",75,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"352",71,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"353",69,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"354",16,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"355",1,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"356",49,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"357",47,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"358",23,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"359",40,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"360",70,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"361",37,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"362",14,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"363",76,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"364",55,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"365",5,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"366",78,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"367",3,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"368",54,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"369",58,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"370",42,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"371",38,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"372",30,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"373",8,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"374",59,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"375",4,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"376",7,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"377",25,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"378",21,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"379",63,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"380",74,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"381",67,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"382",24,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"383",43,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"384",29,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"385",64,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"386",65,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"387",35,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"388",12,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"389",10,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"390",28,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"391",52,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"392",2,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"393",34,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"394",72,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"395",31,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"396",81,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"397",62,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"398",45,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"399",77,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"400",44,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"401",18,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"402",48,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"403",9,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,1
"404",11,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"405",53,"Wie lautete Freddie Mercurys Geburtsname?","- Bulsara -",5,3.84,0.96,0
"406",26,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"407",39,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"408",33,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"409",58,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"410",42,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"411",22,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"412",53,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"413",8,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"414",59,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"415",79,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"416",38,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"417",16,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"418",70,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"419",43,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"420",2,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"421",63,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"422",17,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"423",78,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"424",60,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"425",66,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"426",12,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"427",11,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"428",67,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"429",44,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"430",32,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"431",41,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"432",5,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"433",19,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"434",36,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"435",80,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"436",30,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"437",4,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"438",64,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"439",56,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"440",48,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"441",40,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"442",81,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"443",55,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"444",62,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"445",77,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"446",7,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"447",15,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"448",29,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"449",74,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"450",65,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"451",23,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"452",75,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"453",71,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"454",50,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"455",25,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"456",46,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"457",76,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"458",51,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"459",3,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"460",28,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"461",45,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"462",10,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"463",61,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"464",47,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"465",49,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"466",6,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"467",68,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"468",57,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"469",13,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"470",27,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"471",54,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"472",34,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"473",69,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"474",73,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"475",1,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
"476",35,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,1
"477",52,"Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?","- Philemaphobie - ",6,4.25,0.97,0
