"","id","session","statements","M","SD","responses"
"310",58,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"311",36,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"312",32,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"313",34,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"314",25,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"315",23,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"316",40,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"317",24,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"318",75,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"319",49,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"320",19,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"321",73,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"322",5,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"323",47,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"324",16,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"325",76,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"326",81,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"327",43,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"328",50,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"329",52,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"330",41,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"331",2,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"332",64,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"333",7,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"334",21,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"335",57,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"336",56,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"337",44,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"338",79,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"339",62,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"340",42,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"341",4,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"342",22,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"343",54,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"344",6,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"345",9,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"346",59,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"347",66,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"348",27,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"349",69,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"350",71,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"351",17,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"352",68,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"353",37,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"354",28,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"355",1,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"356",63,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"357",20,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"358",18,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"359",38,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"360",11,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"361",55,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"362",30,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"363",39,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"364",46,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"365",53,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"366",74,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"367",31,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"368",29,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"369",15,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"370",70,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"371",72,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"372",67,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"373",12,1,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"374",14,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,1
"375",13,2,"Auf indischen Rupienscheinen sind 12 verschiedene Schriften.",4.15,0.93,0
"376",50,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"377",24,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"378",26,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"379",62,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"380",53,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"381",34,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"382",54,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"383",25,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"384",52,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"385",61,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"386",6,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"387",31,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"388",67,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"389",27,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"390",33,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"391",43,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"392",75,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"393",2,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"394",64,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"395",71,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"396",72,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"397",65,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"398",70,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"399",56,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"400",5,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"401",21,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"402",16,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"403",68,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"404",23,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"405",47,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"406",38,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"407",48,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"408",46,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"409",20,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"410",69,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"411",81,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"412",32,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"413",15,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"414",76,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"415",1,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"416",39,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"417",35,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"418",28,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"419",49,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"420",18,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"421",55,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"422",4,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"423",44,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"424",41,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"425",9,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"426",37,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"427",66,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"428",59,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"429",12,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"430",73,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"431",17,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"432",63,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"433",7,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"434",79,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"435",77,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"436",13,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"437",57,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"438",80,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"439",29,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"440",74,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"441",36,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"442",11,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"443",40,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"444",42,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"445",14,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"446",19,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"447",60,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,0
"448",30,1,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"449",22,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"450",58,2,"Austern wechseln je nach Jahreszeit ihr Geschlecht.",4.05,1.08,1
"451",43,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"452",62,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"453",2,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"454",33,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"455",52,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"456",41,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"457",32,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"458",64,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"459",36,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"460",79,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"461",81,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"462",72,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"463",56,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"464",69,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"465",71,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"466",6,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"467",1,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"468",34,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"469",61,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"470",74,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"471",63,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"472",35,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"473",7,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"474",4,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"475",42,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"476",26,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"477",80,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"478",44,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"479",53,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"480",31,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"481",59,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"482",54,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"483",57,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"484",29,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"485",47,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"486",70,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"487",18,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"488",17,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"489",16,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"490",27,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"491",73,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"492",5,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"493",50,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"494",58,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"495",30,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"496",23,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"497",46,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"498",49,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"499",9,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"500",11,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"501",65,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"502",21,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"503",20,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"504",55,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"505",76,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"506",25,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"507",60,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"508",48,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"509",13,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"510",38,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"511",12,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"512",22,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"513",19,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"514",68,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"515",40,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"516",75,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"517",39,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"518",66,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"519",24,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"520",37,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"521",14,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"522",15,1,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"523",77,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,1
"524",67,2,"Balsaholz ist die schwerste aller Holzarten.",4,1.2,0
"525",77,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"526",57,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"527",26,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"528",54,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"529",50,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"530",25,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"531",35,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"532",37,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"533",46,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"534",7,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"535",76,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"536",79,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"537",20,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"538",21,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"539",36,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"540",59,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"541",22,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"542",53,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"543",70,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"544",74,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"545",28,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"546",12,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"547",55,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"548",34,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"549",43,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"550",52,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"551",66,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"552",27,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"553",65,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"554",67,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"555",56,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"556",29,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"557",30,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"558",73,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"559",28,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"560",24,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"561",81,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"562",58,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"563",23,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"564",33,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"565",47,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"566",68,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"567",11,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"568",49,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"569",13,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"570",71,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"571",75,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"572",80,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"573",19,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
"574",1,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"575",72,1,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"576",4,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,1
"577",63,2,"Bei den italienischen Wahlen 2008 traten 62 Parteien an.",4.05,1.32,0
